tx_id	gene_name	undepleted_1	undepleted_2	ribozero_p	ribozero_p_o	ribozero_p_f	ribozero_p_of	qiagen_fastselect_1	qiagen_fastselect_2	ribopools_1	ribopools_2	ribopools_no_heat_1	ribopools_no_heat_2
ENST00000368476.3	CHRNB2	0	0	0	0	0	0	1	0	0	0	0	0
ENST00000308074.4	SLC37A2	0	0	0	0	0	0	0	0	0	0	0	2
ENST00000512729.5	TRIML2	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000535679.5	SULT6B1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000333371.7	VPS33B	46	50	67	0	4	15	108	119	89	102	225	243
ENST00000349533.10	LEPR	65	81	100	26	8	18	167	206	177	199	380	405
ENST00000361640.4	AKR7A3	9	8	18	0	5	1	24	37	27	34	45	62
ENST00000303786.4	PROKR1	0	0	0	0	0	0	0	0	1	0	0	0
ENST00000326152.5	HSD11B2	0	1	7	0	0	0	3	2	4	1	3	1
ENST00000337940.4	NR1I2	1	0	1	0	0	0	0	0	2	0	0	0
ENST00000303115.7	IL7R	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000378993.5	IL1RAPL1	0	0	0	0	0	0	1	1	0	0	0	0
ENST00000396593.6	CARHSP1	54	49	98	22	3	23	113	147	104	144	265	263
ENST00000428311.1	AC008758.1	0	2	9	0	0	0	5	5	2	2	2	2
ENST00000275300.2	SLC22A3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000450736.6	SLC16A5	2	0	5	0	9	0	2	4	3	3	9	2
ENST00000594369.5	ZNF446	3	0	2	0	0	0	12	13	7	13	27	30
ENST00000259211.6	IL36A	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000346208.3	GATA3	1	0	0	0	0	0	0	0	0	0	1	0
ENST00000378090.8	C12orf73	23	17	46	0	8	0	29	38	34	49	89	81
ENST00000375460.3	PADI3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000371383.6	ENPP5	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000053243.5	TNFRSF17	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000412307.3	C10orf55	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000367570.5	CACNA1E	1	0	0	0	0	0	0	2	0	0	0	0
ENST00000530217.2	NPIPA7	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000377961.2	SCGN	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000307102.9	MAP2K1	95	70	86	9	3	9	145	188	146	190	362	383
ENST00000228825.11	ARPC3	439	401	730	60	34	24	1047	1086	815	1113	2175	2236
ENST00000316757.3	APBA3	18	9	19	9	0	0	34	31	31	32	77	77
ENST00000273375.7	RABL3	18	12	29	4	0	0	39	44	36	42	97	89
ENST00000287387.6	WDYHV1	7	5	17	1	0	0	26	23	14	20	35	39
ENST00000252622.14	LSM7	155	120	275	15	5	15	342	344	300	379	753	747
ENST00000412723.5	PIGZ	3	0	0	0	0	0	1	2	0	2	4	4
ENST00000544216.7	LSM14A	76	75	138	20	7	0	179	240	193	236	435	448
ENST00000505065.1	CDC42SE2	12	11	32	4	0	11	34	40	27	42	75	73
ENST00000375978.4	FOXS1	0	0	0	0	0	0	1	1	0	0	1	0
ENST00000380542.8	NAP1L4	113	94	252	14	23	8	256	309	283	321	673	641
ENST00000375743.8	ZBTB17	23	18	40	0	0	0	51	49	43	51	89	86
ENST00000300619.11	ZNF91	6	2	1	0	0	0	7	12	8	19	20	28
ENST00000379221.3	DNAJC15	1	1	0	0	0	0	0	2	3	5	3	3
ENST00000376032.8	TEX30	26	21	51	4	5	5	63	66	77	74	151	154
ENST00000504209.1	USP17L18	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000359623.8	LRRC61	6	6	15	0	0	1	18	20	21	16	48	34
ENST00000263339.3	IL1A	0	0	0	0	0	0	0	0	0	1	0	0
ENST00000329956.10	LRRC36	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000446108.5	RBM17	90	73	173	11	1	23	236	219	183	231	517	507
ENST00000560104.1	BLID	0	0	0	0	0	0	0	0	0	1	0	0
ENST00000380155.3	SYAP1	142	90	202	19	14	13	238	298	245	321	597	626
ENST00000487519.5	TFAM	261	217	384	59	11	40	530	608	466	607	1310	1213
ENST00000360351.8	MAP2	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000585313.5	IFT20	9	6	21	0	0	5	13	15	15	12	32	32
ENST00000546254.3	PRB1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000626650.2	ZNF280B	17	30	40	2	5	0	61	79	47	60	114	127
ENST00000323013.6	RRP7A	74	74	139	22	0	2	139	164	163	214	326	395
ENST00000562783.1	GOLGA8Q	1	0	1	0	0	0	0	2	0	0	1	2
ENST00000334000.7	C5orf38	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000352689.10	MKLN1	100	99	134	5	9	5	189	222	182	231	417	468
ENST00000321297.9	ATG16L2	2	0	0	0	0	0	3	1	1	2	6	3
ENST00000380167.8	ATP6AP1L	0	0	0	0	0	0	0	1	1	0	1	0
ENST00000442267.2	TBC1D9	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000381132.6	RCAN1	12	9	31	0	0	0	18	38	25	39	60	60
ENST00000334181.4	ZNF749	10	14	9	0	3	0	21	38	23	24	61	43
ENST00000585661.1	AC024592.3	56	48	78	3	4	11	107	124	99	142	274	264
ENST00000366844.7	ENAH	1	1	0	0	0	0	0	1	0	0	1	0
ENST00000392386.7	CRLF1	1	0	0	0	0	0	0	1	0	1	1	1
ENST00000351797.8	FAM114A2	34	39	60	0	9	0	95	104	90	107	201	223
ENST00000419474.4	ZFHX2	0	0	2	0	0	0	2	2	1	2	2	0
ENST00000320334.4	OLFML3	0	0	1	0	0	0	0	0	0	1	0	1
ENST00000331628.7	SYNDIG1L	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000254480.9	SMARCC1	380	352	619	51	33	50	849	986	764	963	2001	1922
ENST00000373450.4	UGT1A8	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000281017.7	TMEM18	25	30	53	25	5	0	67	67	61	78	172	153
ENST00000383729.8	P4HTM	0	0	0	0	0	0	0	0	0	1	0	0
ENST00000373616.9	MTCH1	145	123	179	52	9	21	329	377	302	439	769	775
ENST00000399742.6	FAM166B	0	0	0	0	0	0	1	0	0	0	1	0
ENST00000242480.3	EGR2	1	0	0	0	0	0	2	2	1	0	0	2
ENST00000265663.12	NSMF	12	10	0	0	0	6	18	21	17	16	47	40
ENST00000367669.7	RFWD2	51	48	134	9	11	9	159	140	128	150	322	321
ENST00000448276.6	SMARCD2	116	131	182	25	7	26	245	369	303	337	664	638
ENST00000244576.8	ZNF391	10	4	1	0	0	0	11	12	9	12	13	21
ENST00000336174.11	STRADA	25	37	45	7	0	8	57	92	60	74	129	146
ENST00000295082.2	KCNF1	0	0	1	0	0	0	0	0	1	0	2	1
ENST00000321897.9	VARS2	36	38	39	0	0	0	106	87	79	101	211	186
ENST00000419755.3	AP002748.4	5	12	18	3	0	0	13	26	21	31	47	27
ENST00000331491.1	HIST2H3D	792	664	1442	178	137	190	1702	1995	1625	2117	4158	4236
ENST00000392842.5	RFX4	0	0	0	0	0	0	0	0	0	1	0	0
ENST00000246117.8	NCLN	117	99	184	14	21	9	263	301	230	294	538	570
ENST00000373426.3	UGT1A7	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000409753.7	JPT1	169	182	377	19	2	34	437	481	387	504	949	996
ENST00000301031.8	SPATA33	2	7	5	0	0	0	7	6	7	12	9	14
ENST00000328299.3	ST6GALNAC3	0	0	0	0	0	0	0	1	0	0	0	0
ENST00000378434.8	LPAR6	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000275884.10	DENND2A	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000366910.9	MARC1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000327987.8	IGDCC3	0	0	0	0	0	0	0	0	0	0	1	2
ENST00000265708.8	ADAM2	0	0	1	0	0	0	0	0	0	0	0	0
ENST00000280098.8	SPOPL	4	1	0	0	0	0	6	7	7	6	14	16
ENST00000377526.3	AUP1	175	158	276	23	8	44	406	506	353	493	879	977
ENST00000378402.9	PKHD1L1	1	0	0	0	0	0	1	2	1	0	3	2
ENST00000285947.4	SETD9	3	4	22	0	0	0	12	12	7	8	23	20
ENST00000323206.1	TMEM102	13	7	10	4	0	0	20	11	17	21	43	38
ENST00000366541.7	SDCCAG8	13	12	45	6	1	5	37	47	40	49	117	131
ENST00000333244.5	AHNAK2	0	0	1	0	0	0	0	2	0	0	0	0
ENST00000336125.5	ARL17A	3	8	3	0	0	0	6	17	6	13	21	15
ENST00000276616.2	PSKH2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000369752.5	DENND2D	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000312492.2	HOXC5	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000327697.10	RNF123	37	26	33	6	1	3	83	102	93	81	177	158
ENST00000250498.8	DAD1	155	107	238	7	4	20	269	373	245	350	650	672
ENST00000355999.4	STK39	0	0	10	0	0	0	1	3	1	0	3	2
ENST00000310346.8	TBX5	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000267807.11	ZNF280D	15	17	29	7	2	0	40	48	28	48	106	83
ENST00000339137.7	C9orf153	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000304141.4	CAVIN2	80	77	164	11	0	0	184	198	160	189	355	367
ENST00000405510.5	SUN2	64	48	95	6	0	0	121	152	133	167	298	298
ENST00000378569.2	CCL7	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000563137.6	ZNF423	0	0	0	0	0	0	0	0	0	1	0	1
ENST00000373079.3	NAP1L3	0	0	0	0	0	0	0	1	0	1	0	0
ENST00000589913.5	RPL27	1901	1847	3111	266	171	204	4351	4931	3667	4821	9546	9390
ENST00000393085.3	MTPN	210	231	398	39	14	28	505	600	429	518	1114	1038
ENST00000355520.5	OPHN1	1	1	12	0	0	0	7	4	1	5	8	8
ENST00000370078.1	PRMT6	36	38	78	0	22	0	80	71	73	91	180	161
ENST00000412622.5	PHLDB2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000393868.6	SUCLG1	237	220	442	34	11	44	513	538	475	639	1170	1230
ENST00000621943.4	ELOVL1	116	109	183	14	8	5	267	314	242	341	637	606
ENST00000372409.7	PCIF1	17	13	14	5	5	0	52	47	44	42	110	107
ENST00000374382.3	GDPD2	0	0	0	0	0	0	0	0	0	0	0	1
ENST00000369947.4	HTR1B	0	0	0	0	0	0	0	1	0	0	0	0
ENST00000367972.8	FCGR2A	420	369	710	58	33	93	823	1071	819	1039	2028	2057
ENST00000335613.9	VWCE	0	0	0	0	0	0	0	1	0	0	1	0
ENST00000356392.8	CCDC151	0	2	0	0	0	0	0	0	0	1	2	2
ENST00000292476.9	CPSF4	42	46	28	0	0	19	97	135	103	121	247	237
ENST00000465419.6	MINDY4B	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000261937.10	FLT4	0	0	0	0	0	0	0	2	2	0	4	4
ENST00000373640.4	C2orf72	0	0	0	0	0	0	2	2	0	0	0	1
ENST00000373672.7	COL16A1	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000327857.6	DEFA3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000326016.10	ARHGEF4	0	0	1	0	0	0	0	0	0	0	0	0
ENST00000402905.7	CARF	0	2	0	0	0	0	0	0	0	0	2	1
ENST00000261772.12	AARS	688	596	1095	140	104	63	1527	1833	1378	1854	3445	3434
ENST00000306658.7	KRT28	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000355285.9	APCDD1	0	0	1	0	0	0	0	0	0	0	0	0
ENST00000274773.11	TRIM7	8	7	5	4	0	0	12	11	14	9	32	36
ENST00000423778.6	KY	0	0	1	0	0	0	0	1	1	0	0	0
ENST00000370315.3	MB21D1	0	0	0	0	0	0	0	1	0	0	0	0
ENST00000507918.5	SPDYE2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000296792.8	UTP15	91	58	143	13	14	7	158	219	161	179	368	403
ENST00000610821.4	LRP5L	1	0	0	0	0	0	2	0	1	0	5	2
ENST00000347615.6	SMG7	73	59	96	4	13	11	186	208	171	199	381	410
ENST00000418234.6	PPP1R13L	6	11	0	4	1	0	13	19	15	13	29	42
ENST00000420993.6	NCAPH2	60	45	118	16	0	3	105	147	130	175	325	294
ENST00000206513.5	CEBPE	0	0	0	0	0	0	0	1	1	2	2	4
ENST00000253673.5	ADGRE3	0	0	0	0	0	0	0	2	0	0	3	4
ENST00000265720.7	DUS4L	17	14	5	0	0	0	47	50	39	39	103	81
ENST00000284154.9	GRAP	0	0	0	0	0	0	0	0	1	0	1	0
ENST00000318911.4	CYC1	357	319	721	49	54	87	803	1006	763	966	1893	1853
ENST00000368762.1	SPRR1A	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000338087.9	SLA	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000473265.2	NXF5	2	1	0	0	0	0	7	3	4	4	8	4
ENST00000427199.2	TICAM2	0	3	5	0	0	0	0	0	0	2	3	2
ENST00000253083.8	HIP1R	22	23	66	0	7	6	66	78	61	68	142	104
ENST00000425520.1	FRG2B	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000347063.8	RNF175	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000348547.6	ERGIC3	174	192	361	41	23	38	385	487	349	494	910	981
ENST00000444197.3	OR10C1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000335174.5	ANKRD37	0	0	1	0	0	5	2	2	3	2	3	2
ENST00000335125.10	DHRS4L2	1	0	2	2	0	0	0	5	2	3	11	5
ENST00000233057.8	EIF2AK2	28	36	103	7	0	8	71	91	69	94	188	168
ENST00000379483.3	KBTBD7	11	12	23	2	0	0	28	34	24	41	77	85
ENST00000399677.3	PRSS41	0	0	0	0	0	0	1	2	1	1	2	1
ENST00000265239.10	IQCG	0	4	0	0	0	0	4	2	2	8	6	10
ENST00000389156.8	FAM169A	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000265922.7	BRINP1	0	0	0	0	0	0	0	0	1	0	0	0
ENST00000518157.1	SBSN	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000399080.2	RAD51AP2	0	0	0	0	0	0	1	2	1	0	0	2
ENST00000302495.4	HTRA4	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000216336.2	CTSG	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000543253.5	GPRASP2	2	2	3	2	0	0	8	9	1	7	15	13
ENST00000046640.7	CTNS	12	11	13	3	0	10	18	28	15	24	50	55
ENST00000539276.6	ATP2A2	375	332	415	45	22	48	800	908	784	971	1912	1870
ENST00000394549.6	DNASE1L3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000331758.7	SS18L1	17	5	34	0	0	1	24	39	22	20	52	78
ENST00000332323.10	ZNF534	1	1	1	0	0	0	3	3	2	4	11	4
ENST00000613352.1	AC008162.2	0	0	0	0	0	0	0	0	0	0	0	1
ENST00000312849.4	LSMEM1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000369002.8	SEC63	146	123	228	21	16	29	325	342	296	360	815	750
ENST00000345096.8	TBC1D28	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000400113.7	TUBA3C	1	1	0	0	0	0	1	4	0	2	4	8
ENST00000286733.8	NAAA	7	1	5	0	0	0	4	9	1	7	8	10
ENST00000292841.9	ZNF585A	0	4	0	1	0	0	3	1	3	3	10	7
ENST00000615439.4	RASGRP4	3	3	4	0	0	0	4	3	2	4	9	15
ENST00000518149.5	NKX2-1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000346736.6	C19orf57	9	4	0	0	0	3	14	14	9	12	21	26
ENST00000302754.5	JUNB	85	75	128	18	1	5	164	226	154	222	424	431
ENST00000223459.10	ZNF688	0	3	0	0	0	0	5	6	2	1	10	8
ENST00000518529.6	SFTA3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000307659.5	KIAA0232	14	5	7	0	0	0	20	19	17	32	53	56
ENST00000266943.10	SLC46A3	0	0	0	0	0	0	1	1	0	0	1	0
ENST00000468660.5	KLF8	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000262585.6	DENND3	1	0	0	0	0	0	0	1	0	0	2	0
ENST00000249910.5	MBD4	38	43	67	11	11	11	85	104	89	117	198	218
ENST00000298296.1	MAGEC3	0	1	0	0	0	0	0	2	1	0	3	4
ENST00000284382.8	CERS3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000318607.9	PABPC1	703	577	957	74	90	65	1381	1693	1333	1625	3294	3320
ENST00000377694.1	IGFBPL1	0	0	0	0	0	0	0	0	1	0	0	0
ENST00000307360.5	PCDHA10	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000357137.8	XPNPEP3	32	18	27	7	4	6	60	52	53	63	107	128
ENST00000394810.2	SYNPO2L	0	0	0	0	0	0	1	0	0	0	0	1
ENST00000263038.8	PHYH	10	5	7	0	0	0	21	19	12	18	46	49
ENST00000358102.7	NR3C2	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000355083.9	TMEM110	1	2	0	2	2	0	1	7	2	4	7	13
ENST00000620438.1	HIST3H2BB	238	225	339	34	21	27	583	596	504	582	1114	1197
ENST00000358993.2	SPANXC	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000264380.8	PIKFYVE	34	19	36	5	0	0	48	58	48	57	136	132
ENST00000372022.5	SURF6	114	82	234	16	0	9	208	258	200	288	498	508
ENST00000266742.8	NEDD1	28	21	64	0	0	11	67	68	41	69	121	145
ENST00000389384.8	ATXN7L3	14	15	45	0	0	1	33	33	36	36	44	57
ENST00000328596.10	TNFRSF18	0	0	0	0	0	0	0	0	0	1	0	1
ENST00000485972.5	CDK5	34	33	77	2	0	7	77	83	59	64	161	141
ENST00000591046.1	ZNF524	5	10	10	0	0	6	9	16	13	11	32	20
ENST00000256339.8	UNC79	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000305363.8	TMPRSS11E	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000320188.9	SWI5	33	29	81	6	0	4	55	89	53	70	150	153
ENST00000367321.7	MTHFD1L	184	190	285	29	26	46	423	514	422	506	999	1055
ENST00000380607.4	SH3GL2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000333535.8	SCN5A	2	2	837	50	98	322	0	1	3	8	6	9
ENST00000636696.1	AC113189.6	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000268042.6	ARRDC4	33	22	82	14	6	0	74	76	55	94	159	154
ENST00000327726.10	CFD	45	36	60	8	0	4	90	108	68	95	191	177
ENST00000475243.5	VAPB	73	62	144	7	3	16	177	215	156	188	378	399
ENST00000526991.2	CHMP1B	24	26	44	13	0	0	95	78	72	81	158	181
ENST00000561981.2	FRRS1L	0	0	0	0	0	0	2	2	0	0	0	0
ENST00000606109.1	KPRP	0	0	0	0	0	0	0	1	0	0	0	0
ENST00000368140.5	PYHIN1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000317551.10	CERS5	24	18	10	13	1	3	46	44	39	58	89	93
ENST00000374514.7	LYPLA2	142	118	245	5	10	30	302	334	252	362	671	654
ENST00000541412.5	TMEM14C	181	180	318	42	19	56	426	489	379	518	998	951
ENST00000219400.7	CMC2	43	31	52	16	0	2	68	91	77	88	170	167
ENST00000319006.7	TALDO1	488	393	703	63	50	84	1022	1249	940	1204	2381	2410
ENST00000011619.5	RANBP9	152	144	313	36	18	28	334	434	293	367	820	804
ENST00000439373.2	METTL11B	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000295633.7	FSTL1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000274569.8	PCYOX1L	20	15	21	4	0	0	32	50	28	36	58	81
ENST00000638102.1	CCDC195	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000421593.6	SLCO1B7	0	0	0	0	0	0	0	1	0	0	0	0
ENST00000469520.6	BPNT1	71	70	145	9	14	0	156	179	177	190	353	360
ENST00000409003.4	SAMD12	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000297338.6	RAD21	269	265	535	55	5	40	658	746	590	768	1518	1531
ENST00000381006.7	RUFY3	7	7	1	0	0	3	12	14	12	26	32	33
ENST00000328664.8	RHD	11	9	20	0	1	0	31	15	21	27	57	57
ENST00000400125.6	SPAG11A	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000270776.12	PGD	936	826	1258	152	82	111	1909	2199	1791	2274	4423	4319
ENST00000262879.10	RALGAPB	58	35	83	22	0	7	89	113	108	127	227	243
ENST00000252244.3	KRT1	0	1	5	0	0	0	1	2	2	5	2	3
ENST00000519289.1	C8orf44-SGK3	0	0	3	0	0	0	1	1	1	2	1	4
ENST00000398392.2	CGGBP1	13	14	26	0	5	0	32	33	37	37	92	76
ENST00000221459.6	LIN7B	0	2	19	4	0	0	3	1	4	2	5	5
ENST00000309428.9	RETREG3	40	33	56	3	0	16	69	108	88	98	205	192
ENST00000240652.7	IAPP	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000622451.1	TMEM99	9	13	16	1	4	0	29	24	15	23	58	48
ENST00000469044.5	ARMC8	32	30	52	1	5	4	67	99	61	83	182	166
ENST00000244221.8	PAIP2B	1	2	4	0	2	0	3	2	5	3	7	8
ENST00000376207.8	FOXP3	0	0	6	0	0	0	0	0	0	0	0	0
ENST00000394576.2	PCDHGA2	2	4	0	0	0	0	1	1	1	4	9	4
ENST00000359963.4	CCT8L2	0	0	0	0	0	0	1	0	0	0	0	0
ENST00000330753.5	FLRT2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000400556.7	PPP4R1	75	72	98	7	1	10	136	186	123	197	327	375
ENST00000373030.7	IFT52	20	8	33	0	0	0	34	25	22	38	72	64
ENST00000251143.9	C16orf62	49	52	105	2	15	3	93	124	83	116	221	252
ENST00000248899.10	NCF4	0	0	0	0	0	0	0	0	0	1	1	0
ENST00000216133.9	CBX7	2	1	7	0	0	0	4	3	5	7	11	14
ENST00000298943.3	C1QL3	0	0	1	1	0	0	0	1	0	1	0	1
ENST00000303434.8	TRABD	34	29	37	21	5	0	83	93	76	93	169	197
ENST00000381883.3	PLPP6	6	9	17	6	0	0	28	26	22	24	40	48
ENST00000355315.7	CHCHD7	39	35	71	1	0	9	81	103	85	96	209	190
ENST00000372548.8	CXorf57	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000371265.4	BSND	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000511280.1	USP17L22	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000529716.5	NPIPB8	0	0	0	0	0	0	0	0	2	0	0	1
ENST00000316403.14	CLU	2	0	0	0	0	0	2	4	1	5	8	7
ENST00000273352.7	ADGRG7	1	0	0	0	0	0	0	0	0	0	0	0
ENST00000487349.5	ASB14	0	0	0	0	0	0	0	1	0	0	0	0
ENST00000397049.2	NUDT1	29	19	57	5	11	5	84	77	55	89	187	173
ENST00000291294.6	PTGIR	0	0	0	0	0	0	1	1	1	0	0	5
ENST00000342045.6	BABAM2	65	50	73	8	5	0	101	136	99	144	291	279
ENST00000398226.7	SELENOS	43	35	107	3	0	2	102	111	95	120	228	252
ENST00000304381.9	TMC7	3	3	0	0	0	1	4	6	5	7	13	9
ENST00000321030.8	PRPF31	91	113	204	12	14	10	218	262	218	312	570	541
ENST00000371279.3	PARS2	22	9	20	0	0	0	55	60	42	60	115	113
ENST00000443649.7	DIABLO	83	63	172	11	10	27	183	197	166	211	430	454
ENST00000323319.6	CLDN22	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000452335.2	DYTN	0	1	0	0	0	0	0	0	0	0	0	0
ENST00000382835.2	KRTAP27-1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000321691.3	C17orf47	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000285968.10	NUP205	375	322	444	47	29	61	783	976	721	906	1917	1876
ENST00000402217.7	C22orf15	1	0	0	0	0	0	0	0	0	0	0	0
ENST00000380911.3	CER1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000372027.9	MMRN2	1	0	0	0	0	0	5	8	8	4	8	5
ENST00000250416.9	PARP2	48	35	86	1	0	11	89	113	80	79	209	203
ENST00000409668.1	TMEM150A	11	9	1	8	0	7	17	23	18	17	39	43
ENST00000640769.1	RTTN	12	17	44	4	0	0	36	39	35	28	100	75
ENST00000552242.5	ATP5G2	358	339	618	45	56	73	823	913	716	949	1844	1851
ENST00000282146.4	KCNK13	0	0	0	0	0	0	0	0	1	0	1	1
ENST00000280245.8	CCDC83	1	0	0	0	0	0	0	0	0	0	0	0
ENST00000372435.8	PRPS1	127	130	176	23	18	0	270	322	236	338	599	681
ENST00000439151.6	NSD1	43	36	84	8	0	0	82	109	62	102	215	209
ENST00000246071.7	SNRPB2	159	155	232	19	33	36	338	385	315	419	751	803
ENST00000326153.9_PAR_Y	GTPBP6	12	12	17	0	6	2	26	25	18	18	61	59
ENST00000400752.5	ZG16	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000641905.1	OR56A3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000604534.5	TMEM56-RWDD3	7	6	6	2	0	0	10	24	10	21	30	40
ENST00000504686.1	PTTG2	18	14	26	0	1	0	42	48	33	32	90	72
ENST00000374160.7	LRRC18	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000274382.8	LIX1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000328024.10	RAB11B	98	69	177	0	0	11	185	238	179	264	448	409
ENST00000230361.3	GUCA1B	0	0	0	0	0	0	0	1	0	1	1	0
ENST00000620250.1	CCL4L2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000261891.7	DAPK2	1	3	6	0	0	0	5	5	4	8	16	15
ENST00000360945.6	TOMM20L	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000558402.5	APBA2	26	26	40	0	3	0	73	71	47	80	156	149
ENST00000318438.6	SYCN	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000312962.10	KRI1	48	33	92	7	0	0	100	113	98	109	241	199
ENST00000240316.4	COIL	68	62	64	7	6	9	157	165	112	164	372	362
ENST00000475092.3	C1GALT1C1L	0	0	0	11	0	0	2	1	5	3	5	12
ENST00000398640.6	PCDHA11	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000272732.10	SCRN3	19	18	38	0	7	0	56	74	59	90	137	126
ENST00000611509.4	CUTA	223	225	437	35	39	36	539	652	531	692	1299	1338
ENST00000301258.4	PSCA	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000375478.3	NXPE4	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000299415.2	CCDC182	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000327158.4	TIMM22	33	25	37	0	0	11	56	79	48	63	141	157
ENST00000641810.1	OR2A42	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000332314.3	MRGPRG	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000306071.6	CHRNB1	2	2	10	0	0	0	2	5	0	7	9	16
ENST00000339659.8	DYRK1A	43	55	91	6	0	2	126	145	105	129	307	300
ENST00000392562.5	GRB2	117	112	192	15	10	24	246	314	250	335	613	600
ENST00000642047.1	OR10A3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000394222.7	ARL13B	8	12	23	0	0	0	26	17	15	30	56	46
ENST00000341744.7	PMEPA1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000356950.1	HIST1H2BK	974	923	1635	123	117	131	2126	2469	1864	2448	4319	4410
ENST00000341893.7	CEP97	16	9	13	0	0	0	39	42	21	46	57	62
ENST00000290552.7	IRX6	0	0	0	0	0	0	0	0	0	0	1	0
